Area u^2;Convex Area u^2;Perimeter u;Convex Perimeter u;Length (Feret) u;Fiber Length u;Width u;Equivalent Diameter (ArEquivD) u;Inscribed Radius (MinR) u;Form Factor (Circ);Roundness;Convexity;Solidity;Compactness;Aspect Ratio;Elongation;Curl;L1;L2;Subtribe;;
309.02;324.868;77.156;70.986;26.89;30.83;13.84;19.836;6.21;0.652;0.544;0.92;0.951;0.738;1.943;2.228;0.872;0.71;1.114331723;Aveninae;;
406.895;423.392;102.036;95.076;41.424;45.822;11.621;22.761;5.12;0.491;0.302;0.932;0.961;0.549;3.565;3.943;0.904;0.6905;1.134863281;Aveninae;;
326.745;337.993;79.232;73.055;28.702;31.302;13.877;20.397;6.302;0.654;0.505;0.922;0.967;0.711;2.068;2.256;0.917;0.6365;1.100999683;Aveninae;;
290.692;308.28;73.445;68.259;25.168;29.069;14.549;19.239;5.874;0.677;0.584;0.929;0.943;0.764;1.73;1.998;0.866;1.4005;1.238423561;Aveninae;;
252.801;269.911;78.283;71.33;29.597;33.173;10.468;17.941;4.326;0.518;0.367;0.911;0.937;0.606;2.827;3.169;0.892;0.908;1.209893666;Aveninae;;
239.385;257.709;69.647;63.956;24.774;28.379;12.071;17.458;5.147;0.62;0.497;0.918;0.929;0.705;2.052;2.351;0.873;0.8885;1.17262483;Aveninae;;
325.539;339.403;85.778;79.401;34.536;37.539;11.907;20.359;5.369;0.556;0.348;0.926;0.959;0.589;2.9;3.153;0.92;0.5845;1.108865711;Aveninae;;
274.576;299.315;83.679;77.418;33.564;35.943;10.593;18.698;4.046;0.493;0.31;0.925;0.917;0.557;3.168;3.393;0.934;1.2505;1.309070687;Aveninae;;
234.358;253.748;69.089;64.206;24.278;27.643;12.068;17.274;5.248;0.617;0.506;0.929;0.924;0.711;2.012;2.291;0.878;0.786;1.149771341;Aveninae;;
303.103;320.386;83.724;77.521;33.43;36.655;11.881;19.645;5.37;0.543;0.345;0.926;0.946;0.588;2.814;3.085;0.912;0.5705;1.106238361;Aveninae;;
345.935;369.414;80.944;74.856;28.912;31.537;15.47;20.987;6.522;0.663;0.527;0.925;0.936;0.726;1.869;2.039;0.917;1.213;1.185985894;Aveninae;;
274.519;292.163;75.855;70.174;28.455;31.67;11.987;18.696;5.041;0.6;0.432;0.925;0.94;0.657;2.374;2.642;0.898;0.9525;1.188950605;Aveninae;;
285.033;303.515;72.558;65.426;23.997;27.474;15.502;19.05;6.703;0.68;0.63;0.902;0.939;0.794;1.548;1.772;0.873;1.048;1.156347904;Aveninae;;
406.693;437.117;93.541;84.509;32.7;37.902;15.052;22.756;6.303;0.584;0.484;0.903;0.93;0.696;2.173;2.518;0.863;1.223;1.194034587;Aveninae;;
375.955;403.202;88.042;78.803;30.874;34.36;15.645;21.879;6.397;0.609;0.502;0.895;0.932;0.709;1.973;2.196;0.899;1.4255;1.222838831;Aveninae;;
348.607;379.166;101.519;92.801;40.955;44.827;10.285;21.068;3.922;0.425;0.265;0.914;0.919;0.514;3.982;4.359;0.914;1.2205;1.311193269;Aveninae;;
259.523;278.586;78.543;70.87;30.375;31.951;10.977;18.178;4.384;0.529;0.358;0.902;0.932;0.598;2.767;2.911;0.951;1.1045;1.251938869;Aveninae;;
361.304;381.889;90.912;83.47;34.606;36.413;12.632;21.448;5.562;0.549;0.384;0.918;0.946;0.62;2.74;2.883;0.95;0.754;1.135562747;Aveninae;;
453.979;477.636;108.412;99.77;43.719;46.774;12.424;24.042;5.723;0.485;0.302;0.92;0.95;0.55;3.519;3.765;0.935;0.489;1.085444697;Aveninae;;
294.226;314.93;88.572;80.85;34.167;37.387;10.544;19.355;4.465;0.471;0.321;0.913;0.934;0.566;3.24;3.546;0.914;0.807;1.180739082;Aveninae;;
559.351;609.856;126.592;113.684;48.378;53.207;14.106;26.687;5.931;0.439;0.304;0.898;0.917;0.552;3.43;3.772;0.909;1.122;1.189175518;Aveninae;;
1101.839;1169.69;187.183;173.976;79.839;85.638;17.859;37.455;7.964;0.395;0.22;0.929;0.942;0.469;4.471;4.795;0.932;0.9655;1.121233049;Aveninae;;
816.576;891.646;153.152;140.833;62.067;68.752;16.98;32.244;6.945;0.437;0.27;0.92;0.916;0.52;3.655;4.049;0.903;1.545;1.222462203;Aveninae;;
326.63;361.191;83.761;77.451;30.837;34.43;15.539;20.393;4.727;0.585;0.437;0.925;0.904;0.661;1.985;2.216;0.896;3.0425;1.643642902;Aveninae;;
502.126;537.878;108.575;101.762;42.198;45.684;14.405;25.285;6.292;0.535;0.359;0.937;0.934;0.599;2.929;3.171;0.924;0.9105;1.144707565;Aveninae;;
1289.486;1422.968;220.63;198.111;89.709;99.416;17.786;40.519;7.79;0.333;0.204;0.898;0.906;0.452;5.044;5.59;0.902;1.103;1.141591784;Aveninae;;
339.902;353.194;81.707;76.602;31.652;32.512;12.954;20.803;5.871;0.64;0.432;0.938;0.962;0.657;2.443;2.51;0.974;0.606;1.103219213;Aveninae;;
401.35;407.877;85.265;80.133;32.44;35.13;14.917;22.606;6.848;0.694;0.486;0.94;0.984;0.697;2.175;2.355;0.923;0.6105;1.089150117;Aveninae;;
344.039;358.673;77.276;71.144;26.963;29.706;16.663;20.93;6.819;0.724;0.603;0.921;0.959;0.776;1.618;1.783;0.908;1.5125;1.221806717;Aveninae;;
534.559;573.405;113.618;105.77;43.897;48.449;14.716;26.089;5.777;0.52;0.353;0.931;0.932;0.594;2.983;3.292;0.906;1.581;1.273671456;Aveninae;;
384.43;449.993;94.36;84.338;30.932;34.505;17.743;22.124;7.306;0.543;0.512;0.894;0.854;0.715;1.743;1.945;0.896;1.5655;1.214275938;Aveninae;;
333.64;355.825;90.857;85.079;37.579;39.049;11.856;20.611;4.321;0.508;0.301;0.936;0.938;0.548;3.17;3.294;0.962;1.607;1.371904652;Aveninae;;
713.215;793.93;163.154;148.139;64.329;73.458;13.456;30.135;5.981;0.337;0.219;0.908;0.898;0.468;4.781;5.459;0.876;0.747;1.124895502;Aveninae;;
338.38;356.384;79.977;74.885;27.765;30.006;15.744;20.757;6.663;0.665;0.559;0.936;0.949;0.748;1.764;1.906;0.925;1.209;1.181449797;Aveninae;;
250.359;277.205;69.373;63.122;23.816;24.973;14.973;17.854;5.969;0.654;0.562;0.91;0.903;0.75;1.591;1.668;0.954;1.5175;1.254230189;Aveninae;;
493.22;515.96;98.472;88.783;34.898;37.26;17.435;25.06;7.223;0.639;0.516;0.902;0.956;0.718;2.002;2.137;0.937;1.4945;1.206908487;Aveninae;;
313.387;325.622;78.902;74.967;31.161;32.956;12.047;19.975;5.395;0.633;0.411;0.95;0.962;0.641;2.587;2.736;0.946;0.6285;1.116496756;Aveninae;;
276.329;285.23;79.112;73.745;31.432;34.892;11.085;18.757;4.836;0.555;0.356;0.932;0.969;0.597;2.836;3.148;0.901;0.7065;1.146091811;Aveninae;;
267.682;277.613;66.46;62.516;22.227;23.147;17.182;18.461;7.861;0.762;0.69;0.941;0.964;0.831;1.294;1.347;0.96;0.73;1.092863503;Aveninae;;
492.962;526.211;103.904;96.834;37.309;41.655;16.128;25.053;6.822;0.574;0.451;0.932;0.937;0.671;2.313;2.583;0.896;1.242;1.182058047;Aveninae;;
772.766;812.46;142.781;132.092;54.718;61.996;15.954;31.367;7.671;0.476;0.329;0.925;0.951;0.573;3.43;3.886;0.883;0.306;1.039890497;Aveninae;;
652.83;713.705;129.335;118.861;50.792;53.572;16.926;28.831;6.063;0.49;0.322;0.919;0.915;0.568;3.001;3.165;0.948;2.4;1.395843642;Aveninae;;
645.303;689.154;114.84;104.514;41.055;46.466;20.858;28.664;8.373;0.615;0.487;0.91;0.936;0.698;1.968;2.228;0.884;2.056;1.245551176;Aveninae;;
478.196;530.378;104.629;94.907;36.174;42.643;16.834;24.675;6.848;0.549;0.465;0.907;0.902;0.682;2.149;2.533;0.848;1.569;1.229117991;Aveninae;;
202.672;208.229;67.13;64.166;27.669;28.77;8.516;16.064;4.056;0.565;0.337;0.956;0.973;0.581;3.249;3.378;0.962;0.202;1.049802761;Aveninae;;
415.111;425.736;112.031;104.442;47.22;50.447;10.389;22.99;4.496;0.416;0.237;0.932;0.975;0.487;4.545;4.856;0.936;0.6985;1.15536032;Aveninae;;
420.396;440.937;97.811;91.04;38.756;41.597;13.279;23.136;5.771;0.552;0.356;0.931;0.953;0.597;2.919;3.133;0.932;0.8685;1.150493849;Aveninae;;
248.865;272.271;75.315;70.141;29.975;32.432;11.009;17.801;3.816;0.551;0.353;0.931;0.914;0.594;2.723;2.946;0.924;1.6885;1.442479036;Aveninae;;
648.319;667.746;106.074;99.272;39.249;41.285;21.147;28.731;9.384;0.724;0.536;0.936;0.971;0.732;1.856;1.952;0.951;1.1895;1.126758312;Aveninae;;
360.902;388.081;94.657;88.686;39.104;42.456;11.997;21.436;4.848;0.506;0.301;0.937;0.93;0.548;3.259;3.539;0.921;1.1505;1.237314356;Aveninae;;
362.223;370.589;80.7;75.761;30.96;33.202;14.686;21.476;6.265;0.699;0.481;0.939;0.977;0.694;2.108;2.261;0.932;1.078;1.172067039;Aveninae;;
392.904;435.454;93.352;86.826;33.947;38.767;15.315;22.367;6.424;0.567;0.434;0.93;0.902;0.659;2.217;2.531;0.876;1.2335;1.192014321;Aveninae;;
401.436;444.581;105.446;97.795;42.359;45.919;12.616;22.608;5.154;0.454;0.285;0.927;0.903;0.534;3.358;3.64;0.922;1.154;1.223903764;Aveninae;;
210.371;239.079;65.836;59.992;22.055;23.932;14.233;16.366;5.492;0.61;0.551;0.911;0.88;0.742;1.55;1.681;0.922;1.6245;1.295793882;Aveninae;;
854.611;915.466;158.29;147.604;63.737;70.983;16.216;32.987;6.92;0.429;0.268;0.932;0.934;0.518;3.93;4.377;0.898;1.188;1.171676301;Aveninae;;
569.98;707.467;132.668;121.563;49.294;56.677;15.936;26.939;5.656;0.407;0.299;0.916;0.806;0.546;3.093;3.556;0.87;2.312;1.408769448;Aveninae;;
321.862;334;74.538;69.433;25.76;27.777;16.469;20.244;6.941;0.728;0.618;0.932;0.964;0.786;1.564;1.687;0.927;1.2935;1.186356433;Aveninae;;
477.966;498.786;89.466;83.797;30.12;32.982;21.017;24.669;8.867;0.75;0.671;0.937;0.958;0.819;1.433;1.569;0.913;1.6415;1.185124619;Aveninae;;
221.431;235.14;69.674;64.986;27.231;30.098;11.27;16.791;4.213;0.573;0.38;0.933;0.942;0.617;2.416;2.671;0.905;1.422;1.337526703;Aveninae;;
888.567;927.343;148.928;137.046;54.956;62.623;19.059;33.636;8.314;0.503;0.375;0.92;0.958;0.612;2.883;3.286;0.878;1.2155;1.146199182;Aveninae;;
483.712;529.924;117.183;109.14;45.238;51.26;13.044;24.817;5.206;0.443;0.301;0.931;0.913;0.549;3.468;3.93;0.883;1.316;1.252785248;Aveninae;;
523.987;573.199;121.239;111.877;46.827;53.521;14.054;25.829;5.353;0.448;0.304;0.923;0.914;0.552;3.332;3.808;0.875;1.674;1.312721838;Aveninae;;
325.022;343.391;88.402;82.276;34.51;37.055;11.211;20.343;4.578;0.523;0.347;0.931;0.947;0.589;3.078;3.305;0.931;1.0275;1.224442988;Aveninae;;
262.396;272.772;68.61;64.358;25.951;25.626;12.789;18.278;5.158;0.7;0.496;0.938;0.962;0.704;2.029;2.004;1.013;1.2365;1.239724699;Aveninae;;
671.818;769.923;139.876;126.814;51.581;60.015;17.734;29.247;6.767;0.431;0.321;0.907;0.873;0.567;2.909;3.384;0.859;2.1;1.31032954;Aveninae;;
453.49;491.771;100.245;93.224;39.027;41.74;16.05;24.029;5.964;0.567;0.379;0.93;0.922;0.616;2.432;2.601;0.935;2.061;1.345573441;Aveninae;;
787.417;893.143;181.016;169.209;76.862;84.316;13.139;31.663;5.149;0.302;0.17;0.935;0.882;0.412;5.85;6.417;0.912;1.4205;1.275878811;Aveninae;;
341.54;375.062;83.197;75.432;29.988;34.207;16.109;20.853;6.565;0.62;0.484;0.907;0.911;0.695;1.862;2.124;0.877;1.4895;1.226884996;Aveninae;;
377.506;415.106;91.332;82.729;31.995;35.592;15.55;21.924;6.412;0.569;0.47;0.906;0.909;0.685;2.058;2.289;0.899;1.363;1.212570181;Aveninae;;
668.457;723.302;128.11;120.147;48.338;53.66;16.585;29.174;8.032;0.512;0.364;0.938;0.924;0.604;2.915;3.236;0.901;0.2605;1.032432769;Aveninae;;
702.585;781.107;133.139;120.874;49.546;56.381;18.397;29.909;7.084;0.498;0.364;0.908;0.899;0.604;2.693;3.065;0.879;2.1145;1.298489554;Aveninae;;
938.179;986.297;177.17;168.913;75.271;81.691;13.862;34.562;6.163;0.376;0.211;0.953;0.951;0.459;5.43;5.893;0.921;0.768;1.124614636;Aveninae;;
562.396;616.493;131.966;121.018;52.879;58.674;12.928;26.759;4.73;0.406;0.256;0.917;0.912;0.506;4.09;4.539;0.901;1.734;1.366596195;Aveninae;;
548.434;610.52;121.843;113.897;47.896;53.16;13.957;26.425;4.96;0.464;0.304;0.935;0.898;0.552;3.432;3.809;0.901;2.0185;1.406955645;Aveninae;;
450.819;465.042;94.805;91.241;37.214;41.59;17.325;23.958;7.081;0.63;0.414;0.962;0.969;0.644;2.148;2.401;0.895;1.5815;1.22334416;Aveninae;;
355.875;385.22;84.823;77.888;30.539;34.617;15.337;21.286;7.125;0.622;0.486;0.918;0.924;0.697;1.991;2.257;0.882;0.5435;1.076280702;Aveninae;;
803.103;915.13;146.487;133.343;54.352;59.386;18.489;31.977;6.761;0.47;0.346;0.91;0.878;0.588;2.94;3.212;0.915;2.4835;1.367327318;Aveninae;;
461.046;485.303;90.179;83.667;30.552;33.665;21.137;24.229;8.926;0.712;0.629;0.928;0.95;0.793;1.445;1.593;0.908;1.6425;1.184012996;Aveninae;;
267.739;299.51;74.749;68.136;25.248;30.544;14.468;18.463;5.637;0.602;0.535;0.912;0.894;0.731;1.745;2.111;0.827;1.597;1.283306723;Aveninae;;
228.526;234.823;60.834;56.982;21.297;23.464;13.898;17.058;6.246;0.776;0.642;0.937;0.973;0.801;1.532;1.688;0.908;0.703;1.112552033;Aveninae;;
288.164;308.143;72.455;66.728;26.637;29.074;17.385;19.155;7.18;0.69;0.517;0.921;0.935;0.719;1.532;1.672;0.916;1.5125;1.210654596;Aveninae;;
412.238;431.478;86.905;80.912;31.663;35.045;16.384;22.91;6.291;0.686;0.524;0.931;0.955;0.724;1.933;2.139;0.903;1.901;1.302177714;Aveninae;;
456.162;565.604;115.092;103.237;40.695;46.319;15.459;24.1;5.847;0.433;0.351;0.897;0.807;0.592;2.632;2.996;0.879;1.8825;1.321959979;Aveninae;;
588.883;636.447;118.097;111.349;45.732;48.969;16.326;27.382;6.786;0.531;0.359;0.943;0.925;0.599;2.801;2.999;0.934;1.377;1.202917772;Aveninae;;
871.388;912.339;152.078;143.678;59.662;65.858;16.573;33.309;7.406;0.473;0.312;0.945;0.955;0.558;3.6;3.974;0.906;0.8805;1.118890089;Aveninae;;
686.268;826.38;156.365;143.803;63.06;69.119;14.371;29.56;5.459;0.353;0.22;0.92;0.83;0.469;4.388;4.81;0.912;1.7265;1.316266716;Aveninae;;
551.968;581.725;102.351;95.496;36.174;41.82;20.574;26.51;8.16;0.662;0.537;0.933;0.949;0.733;1.758;2.033;0.865;2.127;1.260661765;Aveninae;;
277.19;292.498;80.899;75;30.806;34.786;10.65;18.786;4.396;0.532;0.372;0.927;0.948;0.61;2.892;3.266;0.886;0.929;1.21132848;Aveninae;;
266.102;288.683;79.659;72.751;31.034;34.394;11.438;18.407;5.126;0.527;0.352;0.913;0.922;0.593;2.713;3.007;0.902;0.593;1.115684744;Aveninae;;
551.997;586.165;122.446;115.658;49.797;53.595;13.271;26.511;5.179;0.463;0.283;0.945;0.942;0.532;3.752;4.038;0.929;1.4565;1.281231898;Aveninae;;
613.186;637.342;122.409;113.912;49.857;53.234;14.888;27.942;6.541;0.514;0.314;0.931;0.962;0.56;3.349;3.576;0.937;0.903;1.138052286;Aveninae;;
460.758;501.002;113.357;103.502;43.273;49.686;12.858;24.221;5.853;0.451;0.313;0.913;0.92;0.56;3.365;3.864;0.871;0.576;1.098411071;Aveninae;;
377.018;390.209;83.902;78.577;31.073;33.447;14.482;21.91;6.686;0.673;0.497;0.937;0.966;0.705;2.146;2.31;0.929;0.555;1.083009273;Aveninae;;
518.07;566.163;115.021;105.959;45.077;49.258;14.542;25.683;6.131;0.492;0.325;0.921;0.915;0.57;3.1;3.387;0.915;1.14;1.185940303;Aveninae;;
620.827;684.612;137.652;125.629;54.472;59.69;14.152;28.115;5.027;0.412;0.266;0.913;0.907;0.516;3.849;4.218;0.913;2.049;1.407598966;Aveninae;;
227.205;245.429;71.383;63.335;27.086;29.609;11.739;17.008;4.522;0.56;0.394;0.887;0.926;0.628;2.307;2.522;0.915;1.3475;1.297987616;Aveninae;;
755.013;877.354;165.513;151.3;64.568;73.013;15.005;31.005;5.893;0.346;0.231;0.914;0.861;0.48;4.303;4.866;0.884;1.6095;1.273120652;Aveninae;;
520.195;559.006;109.95;102.154;40.573;47.36;15.4;25.736;6.124;0.541;0.402;0.929;0.931;0.634;2.635;3.075;0.857;1.576;1.257348138;Aveninae;;
493.048;510.146;93.075;86.652;32.48;36.979;19.853;25.055;8.323;0.715;0.595;0.931;0.966;0.771;1.636;1.863;0.878;1.6035;1.192658897;Aveninae;;
428.067;452.88;89.789;82.814;30.004;33.786;18.3;23.346;8.185;0.667;0.605;0.922;0.945;0.778;1.64;1.846;0.888;0.965;1.117898595;Aveninae;;
440.707;473.181;94.688;86.385;32.79;36.926;16.66;23.688;7.652;0.618;0.522;0.912;0.931;0.722;1.968;2.216;0.888;0.678;1.088604286;Aveninae;;
441.281;492.226;113.594;105.619;46.714;51.032;12.153;23.704;5.01;0.43;0.257;0.93;0.897;0.507;3.844;4.199;0.915;1.0665;1.212874251;Aveninae;;
450.531;472.964;94.682;88.68;35.882;38.512;15.149;23.951;6.524;0.632;0.446;0.937;0.953;0.667;2.369;2.542;0.932;1.0505;1.161020846;Aveninae;;
974.03;1085.06;185.148;168.514;72.862;82.794;15.876;35.216;5.697;0.357;0.234;0.91;0.898;0.483;4.59;5.215;0.88;2.241;1.393364929;Aveninae;;
271.158;319.39;79.937;69.707;26.041;30.432;14.413;18.581;5.363;0.533;0.509;0.872;0.849;0.714;1.807;2.112;0.856;1.8435;1.343744173;Aveninae;;
759.379;804.148;131.528;123.036;48.421;54.882;18.47;31.095;8.016;0.552;0.412;0.935;0.944;0.642;2.622;2.971;0.882;1.219;1.152070858;Aveninae;;
384.889;392.762;95.935;89.464;38.985;40.919;11.968;22.137;5.049;0.526;0.322;0.933;0.98;0.568;3.258;3.419;0.953;0.935;1.185185185;Aveninae;;
598.765;690.54;161.585;145.562;66.398;73.48;11.774;27.611;3.959;0.288;0.173;0.901;0.867;0.416;5.639;6.241;0.904;1.928;1.486991665;Aveninae;;
865.182;891.706;149.993;138.587;57.643;64.909;16.581;33.19;7.72;0.483;0.332;0.924;0.97;0.576;3.477;3.915;0.888;0.5705;1.073898964;Aveninae;;
878.426;960.561;150.697;136.786;54.156;63.809;20.266;33.443;7.909;0.486;0.381;0.908;0.914;0.618;2.672;3.149;0.849;2.224;1.281198634;Aveninae;;
198.995;204.022;61.638;57.353;23.278;24.755;10.048;15.918;4.422;0.658;0.468;0.93;0.975;0.684;2.317;2.464;0.94;0.602;1.136137494;Aveninae;;
467.222;527.23;96.576;89.116;35.173;38.648;20.724;24.39;9.644;0.63;0.481;0.923;0.886;0.693;1.697;1.865;0.91;0.718;1.074450436;Aveninae;;
256.737;277.997;75.245;68.572;28.906;31.963;12.034;18.08;4.835;0.57;0.391;0.911;0.924;0.625;2.402;2.656;0.904;1.182;1.244467425;Aveninae;;
232.577;261.447;70.754;61.149;23.731;24.668;14.757;17.208;6.013;0.584;0.526;0.864;0.89;0.725;1.608;1.672;0.962;1.3655;1.227091302;Aveninae;;
381.27;414.56;97.028;91.325;38.764;41.323;12.785;22.033;5.077;0.509;0.323;0.941;0.92;0.568;3.032;3.232;0.938;1.3155;1.25910971;Aveninae;;
592.445;666.083;133.514;122.916;52.053;58.667;13.564;27.465;5.03;0.418;0.278;0.921;0.889;0.528;3.838;4.325;0.887;1.752;1.348310139;Aveninae;;
828.67;906.459;153.699;142.237;61.21;68.991;16.661;32.482;7.546;0.441;0.282;0.925;0.914;0.531;3.674;4.141;0.887;0.7845;1.103962364;Aveninae;;
296.84;318.131;74.482;67.395;25.371;29.73;16.16;19.441;5.725;0.672;0.587;0.905;0.933;0.766;1.57;1.84;0.853;2.355;1.411353712;Aveninae;;
395.662;416.615;91.778;84.952;35.924;37.486;13.81;22.445;5.57;0.59;0.39;0.926;0.95;0.625;2.601;2.714;0.958;1.335;1.23967684;Aveninae;;
657.397;679.967;141.382;134.263;60.586;62.242;13.103;28.931;5.837;0.413;0.228;0.95;0.967;0.478;4.624;4.75;0.973;0.7145;1.122408772;Aveninae;;
218.386;243.18;70.894;66.011;26.563;29.689;10.687;16.675;3.937;0.546;0.394;0.931;0.898;0.628;2.486;2.778;0.895;1.4065;1.357251715;Aveninae;;
557.972;650.961;141.894;127.665;55.492;63.536;13.782;26.654;5.253;0.348;0.231;0.9;0.857;0.48;4.026;4.61;0.873;1.638;1.311821816;Aveninae;;
469.262;508.433;105.066;97.885;40.144;45.011;14.355;24.443;5.835;0.534;0.371;0.932;0.923;0.609;2.796;3.136;0.892;1.3425;1.230077121;Aveninae;;
275.007;285.999;72.051;66.75;27.499;29.064;13.411;18.712;6.126;0.666;0.463;0.926;0.962;0.68;2.051;2.167;0.946;0.5795;1.094596801;Aveninae;;
255.358;267.484;69.949;66.135;26.561;29.059;12.554;18.031;5.021;0.656;0.461;0.945;0.955;0.679;2.116;2.315;0.914;1.256;1.250149373;Aveninae;;
455.76;491.582;104.962;98.406;39.665;44.403;14.793;24.089;6.117;0.52;0.369;0.938;0.927;0.607;2.681;3.002;0.893;1.2795;1.209171162;Aveninae;;
461.247;501.862;149.196;140.357;66.268;70.191;8.209;24.234;3.329;0.26;0.134;0.941;0.919;0.366;8.072;8.55;0.944;0.7755;1.232952839;Aveninae;;
407.469;448.25;102.245;94.494;41.254;43.641;12.519;22.777;4.234;0.49;0.305;0.924;0.909;0.552;3.295;3.486;0.945;2.0255;1.47838923;Aveninae;;
389.658;419.88;101.649;93.753;40.33;43.507;11.844;22.274;4.713;0.474;0.305;0.922;0.928;0.552;3.405;3.673;0.927;1.209;1.256524507;Aveninae;;
476.128;499.759;112.769;105.694;47.649;49.654;12.37;24.622;5.178;0.47;0.267;0.937;0.953;0.517;3.852;4.014;0.96;1.007;1.194476632;Aveninae;;
324.591;351.063;91.579;83.744;37.636;40.227;11.545;20.329;4.594;0.486;0.292;0.914;0.925;0.54;3.26;3.484;0.936;1.1785;1.256530257;Aveninae;;
368.141;387.704;83.543;75.654;30.203;32.449;17.763;21.65;7.011;0.663;0.514;0.906;0.95;0.717;1.7;1.827;0.931;1.8705;1.266795036;Aveninae;;
380.063;400.995;93.818;86.988;36.94;40.515;12.561;21.998;5.152;0.543;0.355;0.927;0.948;0.596;2.941;3.225;0.912;1.1285;1.219041149;Aveninae;;
145.791;154.714;51.287;48.19;19.54;21.646;11.135;13.625;4.599;0.697;0.486;0.94;0.942;0.697;1.755;1.944;0.903;0.9685;1.210589259;Aveninae;;
421.603;443.883;121.097;113.867;53.097;55.498;9.823;23.169;4.201;0.361;0.19;0.94;0.95;0.436;5.405;5.65;0.957;0.7105;1.169126398;Aveninae;;
389.17;413.148;111.301;103.924;48.765;51.091;10.394;22.26;4.568;0.395;0.208;0.934;0.942;0.456;4.692;4.915;0.954;0.629;1.137697023;Aveninae;;
483.396;502.581;95.962;88.78;36.352;39.44;16.989;24.809;7.541;0.66;0.466;0.925;0.962;0.682;2.14;2.322;0.922;0.9535;1.126442116;Aveninae;;
312.439;322.182;82.015;76.528;33.779;34.9;11.868;19.945;5.462;0.584;0.349;0.933;0.97;0.59;2.846;2.941;0.968;0.472;1.086415233;Aveninae;;
406.923;433.869;89.206;81.321;32.772;35.272;15.403;22.762;6.537;0.643;0.482;0.912;0.938;0.695;2.128;2.29;0.929;1.1645;1.178139819;Aveninae;;
397.501;410.874;89.805;85.026;35.184;38.404;13.642;22.497;5.955;0.619;0.409;0.947;0.967;0.639;2.579;2.815;0.916;0.866;1.145424013;Aveninae;;
652.887;722.412;122.256;102.542;40.47;46.098;22.946;28.832;8.635;0.549;0.508;0.839;0.904;0.712;1.764;2.009;0.878;2.838;1.32866242;Aveninae;;
487.877;535.118;101.375;90.323;34.441;39.152;17.458;24.924;7.533;0.597;0.524;0.891;0.912;0.724;1.973;2.243;0.88;1.196;1.158768087;Aveninae;;
491.095;554.1;104.649;92.048;34.985;38.931;18.506;25.006;6.286;0.564;0.511;0.88;0.886;0.715;1.89;2.104;0.899;2.967;1.472001273;Aveninae;;
394.226;405.666;93.482;87.3;38.222;40.425;12.749;22.404;5.646;0.567;0.344;0.934;0.972;0.586;2.998;3.171;0.945;0.7285;1.129029401;Aveninae;;
524.763;557.38;113.172;102.664;45.455;47.51;14.937;25.849;6.179;0.515;0.323;0.907;0.941;0.569;3.043;3.181;0.957;1.2895;1.208690727;Aveninae;;
436.053;459.709;98.02;91.497;39.404;42.471;13.932;23.563;5.784;0.57;0.358;0.933;0.949;0.598;2.828;3.049;0.928;1.182;1.204356846;Aveninae;;
727.492;839.225;155.309;143.868;62.329;69.507;14.331;30.435;5.581;0.379;0.238;0.926;0.867;0.488;4.349;4.85;0.897;1.5845;1.283909694;Aveninae;;
508.992;524.433;101.496;94.986;36.867;41.398;15.748;25.457;7.084;0.621;0.477;0.936;0.971;0.691;2.341;2.629;0.891;0.79;1.111518916;Aveninae;;
364.809;379.553;89.319;84.096;37.557;39.272;13.197;21.552;5.744;0.575;0.329;0.942;0.961;0.574;2.846;2.976;0.956;0.8545;1.148763928;Aveninae;;
295.03;308.876;71.144;65.448;24.607;27.287;15.48;19.382;6.517;0.732;0.62;0.92;0.955;0.788;1.59;1.763;0.902;1.223;1.187663035;Aveninae;;
289.974;301.359;72.712;68.017;26.995;29.467;13.099;19.215;5.557;0.689;0.507;0.935;0.962;0.712;2.061;2.249;0.916;0.9925;1.178603563;Aveninae;;
514.22;553.649;103.136;92.775;37.15;41.343;18.108;25.588;7.755;0.607;0.474;0.9;0.929;0.689;2.052;2.283;0.899;1.299;1.167504836;Aveninae;;
347.802;357.923;82.775;77.405;32.549;34.406;13.19;21.044;5.956;0.638;0.418;0.935;0.972;0.647;2.468;2.609;0.946;0.639;1.10728677;Aveninae;;
283.999;315.187;84.819;79.095;32.798;37.031;10.985;19.016;4.184;0.496;0.336;0.933;0.901;0.58;2.986;3.371;0.886;1.3085;1.312739006;Aveninae;;
436.742;459.799;92.767;84.518;34.002;37.115;16.567;23.581;6.942;0.638;0.481;0.911;0.95;0.694;2.052;2.24;0.916;1.3415;1.193244022;Aveninae;;
362.683;403.144;92.227;85.528;34.633;38.715;15.795;21.489;5.631;0.536;0.385;0.927;0.9;0.62;2.193;2.451;0.895;2.2665;1.402503996;Aveninae;;
481.097;501.121;99.931;92.442;36.781;40.761;15.41;24.75;6.362;0.605;0.453;0.925;0.96;0.673;2.387;2.645;0.902;1.343;1.211097139;Aveninae;;
453.778;486.162;95.157;86.777;34.441;38.51;16.707;24.037;6.963;0.63;0.487;0.912;0.933;0.698;2.061;2.305;0.894;1.3905;1.199698406;Aveninae;;
600.488;638.419;120.358;111.927;49.364;51.508;15.358;27.651;6.543;0.521;0.314;0.93;0.941;0.56;3.214;3.354;0.958;1.136;1.173620663;Aveninae;;
389.945;413.104;91.179;84.516;35.445;36.827;13.953;22.282;5.942;0.589;0.395;0.927;0.944;0.629;2.54;2.639;0.962;1.0345;1.17409963;Aveninae;;
